symbol,window_index,p99_upper,p95_upper,p90_upper,placebo_mean,p90_lower,p95_lower,p99_lower,n,actual_median_abs_price_change
DFII30,-5,0.135,0.12499999999999989,0.11999999999999988,0.088136,0.06000000000000005,0.05499999999999994,0.04499999999999993,5000,0.07000000000000028
DFII30,-4,0.1399999999999999,0.1299999999999999,0.1200000000000001,0.091146,0.06499999999999995,0.06000000000000005,0.04999999999999993,5000,0.06000000000000005
DFII30,-3,0.14000000000000012,0.13,0.125,0.094612,0.06499999999999995,0.06000000000000005,0.04999999999999993,5000,0.07000000000000028
DFII30,-2,0.15000000000000036,0.13,0.125,0.09446800000000001,0.06499999999999995,0.05999999999999994,0.04999999999999982,5000,0.10000000000000007
DFII30,-1,0.1499999999999999,0.1399999999999999,0.1299999999999999,0.09582200000000002,0.06999999999999984,0.06000000000000005,0.050000000000000266,5000,0.1200000000000001
DFII30,0,0.1500250000000009,0.1399999999999999,0.1299999999999999,0.09832100000000002,0.06499999999999995,0.06000000000000005,0.050000000000000044,5000,0.1100000000000001
DFII30,1,0.16499999999999992,0.14000000000000012,0.13500000000000012,0.09862900000000002,0.06999999999999984,0.06000000000000005,0.050000000000000266,5000,0.13999999999999968
DFII30,2,0.16000000000000014,0.14500000000000002,0.14,0.10397700000000001,0.07500000000000007,0.06999999999999995,0.05500000000000016,5000,0.1299999999999999
DFII30,3,0.16999999999999993,0.1549999999999998,0.1499999999999999,0.10803800000000002,0.06999999999999995,0.06499999999999995,0.05999999999999994,5000,0.13000000000000012
DFII30,4,0.18000000000000016,0.15999999999999992,0.1499999999999999,0.11000100000000002,0.07499999999999996,0.06999999999999995,0.05999999999999994,5000,0.1100000000000001
DFII30,5,0.18000000000000016,0.1649999999999998,0.15500000000000003,0.11380900000000001,0.07499999999999996,0.06999999999999984,0.06000000000000005,5000,0.0950000000000002
DFII30,6,0.18999999999999995,0.16999999999999993,0.15999999999999992,0.11651900000000001,0.07000000000000017,0.06500000000000017,0.05500000000000005,5000,0.125
DFII30,7,0.18502500000000072,0.16999999999999993,0.15999999999999992,0.11594500000000002,0.07500000000000018,0.06999999999999995,0.05999999999999983,5000,0.1449999999999998
DFII30,8,0.18999999999999995,0.17000000000000015,0.16500000000000004,0.120149,0.07500000000000007,0.06500000000000017,0.05500000000000005,5000,0.1299999999999999
DFII30,9,0.19500000000000006,0.17999999999999994,0.16999999999999993,0.124911,0.07999999999999985,0.06999999999999995,0.05999999999999983,5000,0.10999999999999988
DFII30,10,0.19999999999999996,0.18499999999999994,0.17999999999999972,0.127923,0.08000000000000007,0.07000000000000006,0.06000000000000005,5000,0.13999999999999968
DFII30,11,0.20500000000000007,0.18999999999999995,0.18499999999999994,0.13203700000000002,0.08000000000000007,0.07500000000000007,0.06000000000000005,5000,0.14000000000000012
DFII30,12,0.21499999999999986,0.19499999999999984,0.18000000000000016,0.133418,0.08499999999999996,0.07999999999999985,0.06000000000000005,5000,0.13000000000000034
DFII30,13,0.21499999999999986,0.19000000000000017,0.18000000000000016,0.134212,0.08999999999999986,0.08000000000000007,0.06499999999999995,5000,0.1499999999999999
DFII30,14,0.2200000000000002,0.20500000000000007,0.19499999999999995,0.133779,0.08999999999999986,0.08000000000000007,0.07000000000000006,5000,0.13000000000000012
DFII30,15,0.22999999999999998,0.20499999999999985,0.1900000000000004,0.138988,0.08999999999999986,0.08000000000000007,0.06499999999999995,5000,0.17999999999999972
DFII5,-15,0,0,0,0,0,0,0,5000,0
DFII5,-14,0.06000000000000005,0.050000000000000044,0.050000000000000044,0.035894,0.020000000000000018,0.020000000000000018,0.020000000000000018,5000,0.03000000000000002
DFII5,-13,0.08500000000000008,0.07999999999999985,0.07000000000000006,0.052287000000000014,0.030000000000000027,0.030000000000000027,0.029999999999999916,5000,0.03999999999999981
DFII5,-12,0.10000000000000009,0.08999999999999997,0.08500000000000008,0.06364500000000002,0.04499999999999993,0.040000000000000036,0.030000000000000027,5000,0.07000000000000006
DFII5,-11,0.11999999999999988,0.10999999999999988,0.10000000000000009,0.07473900000000003,0.050000000000000044,0.04999999999999982,0.040000000000000036,5000,0.07000000000000006
DFII5,-10,0.1299999999999999,0.1150000000000001,0.1100000000000001,0.08178900000000001,0.05499999999999994,0.050000000000000044,0.040000000000000036,5000,0.05000000000000004
DFII5,-9,0.13000000000000012,0.12499999999999989,0.12,0.08551400000000003,0.05500000000000016,0.050000000000000044,0.04499999999999993,5000,0.08000000000000007
DFII5,-8,0.1499999999999999,0.1349999999999999,0.1299999999999999,0.09181400000000002,0.06000000000000005,0.05500000000000005,0.049974999999999825,5000,0.09000000000000008
DFII5,-7,0.15000000000000002,0.1399999999999999,0.13000000000000012,0.09673500000000002,0.06999999999999984,0.06000000000000005,0.050000000000000155,5000,0.06999999999999984
DFII5,-6,0.16999999999999993,0.1499999999999999,0.1399999999999999,0.10060600000000001,0.06999999999999984,0.06000000000000005,0.05499999999999994,5000,0.08000000000000007
DFII5,-5,0.17499999999999982,0.15500000000000003,0.1499999999999999,0.10789800000000002,0.07000000000000006,0.06500000000000006,0.05500000000000005,5000,0.10000000000000007
DFII5,-4,0.18999999999999995,0.16512499999999833,0.1599999999999997,0.11472600000000002,0.07999999999999974,0.07000000000000006,0.06000000000000005,5000,0.1100000000000001
DFII5,-3,0.18999999999999995,0.17999999999999994,0.16999999999999982,0.12128100000000001,0.08000000000000007,0.07000000000000006,0.06000000000000005,5000,0.1200000000000001
DFII5,-2,0.18999999999999995,0.17500000000000004,0.16999999999999993,0.12673600000000002,0.08999999999999986,0.08000000000000007,0.06999999999999984,5000,0.1299999999999999
DFII5,-1,0.2050250000000005,0.18000000000000016,0.17000000000000026,0.12907000000000002,0.09000000000000019,0.08999999999999986,0.07499999999999996,5000,0.14000000000000012
DFII5,0,0.21000000000000008,0.18999999999999995,0.17999999999999994,0.13354200000000002,0.0900000000000003,0.08999999999999986,0.07999999999999985,5000,0.1299999999999999
DFII5,1,0.20999999999999996,0.19999999999999973,0.18999999999999995,0.143879,0.10000000000000009,0.09000000000000008,0.08000000000000007,5000,0.14000000000000012
DFII5,2,0.21499999999999997,0.19999999999999996,0.19000000000000017,0.150626,0.10000000000000009,0.09499999999999997,0.08000000000000007,5000,0.1299999999999999
DFII5,3,0.22499999999999998,0.20999999999999996,0.19999999999999996,0.15538600000000002,0.10999999999999999,0.10000000000000009,0.08999999999999986,5000,0.15499999999999992
DFII5,4,0.235,0.21000000000000008,0.19999999999999996,0.15565700000000002,0.1100000000000001,0.10499999999999998,0.09000000000000008,5000,0.14500000000000002
DFII5,5,0.2400000000000001,0.21999999999999997,0.2100000000000002,0.159979,0.11499999999999988,0.10499999999999998,0.08500000000000008,5000,0.12
DFII5,6,0.2499999999999999,0.22999999999999998,0.21999999999999997,0.163806,0.1050000000000001,0.09999999999999987,0.08000000000000007,5000,0.17000000000000004
DFII5,7,0.2599999999999998,0.2300000000000001,0.22499999999999998,0.166415,0.1100000000000001,0.10000000000000009,0.08000000000000007,5000,0.17499999999999993
DFII5,8,0.27,0.2301249999999984,0.2200000000000002,0.16869599999999998,0.11000000000000032,0.1050000000000001,0.08499999999999996,5000,0.14000000000000012
DFII5,9,0.27,0.2400000000000002,0.22999999999999998,0.17418799999999998,0.11499999999999999,0.1050000000000002,0.08500000000000008,5000,0.16999999999999993
DFII5,10,0.27,0.25,0.24,0.181115,0.1299999999999999,0.12,0.10000000000000009,5000,0.20000000000000015
DFII5,11,0.2849999999999999,0.26,0.25,0.187069,0.135,0.125,0.10999999999999988,5000,0.22999999999999976
DFII5,12,0.29500000000000004,0.27000000000000013,0.26,0.194898,0.13999999999999987,0.12500000000000022,0.10499999999999998,5000,0.24
DFII5,13,0.30000000000000004,0.27,0.2649999999999999,0.200465,0.13500000000000012,0.125,0.10499999999999998,5000,0.23
DFII5,14,0.30000000000000004,0.2849999999999999,0.27,0.203997,0.13500000000000012,0.125,0.10999999999999988,5000,0.20999999999999996
DFII5,15,0.30999999999999994,0.2899999999999998,0.275,0.206594,0.14000000000000012,0.13000000000000023,0.1050000000000002,5000,0.20000000000000015
DGS1,-15,0,0,0,0,0,0,0,5000,0
DGS1,-14,0.040000000000000036,0.040000000000000036,0.03500000000000014,0.025059000000000067,0.019999999999999574,0.014874999999999748,0.009999999999999787,5000,0.02000000000000046
DGS1,-13,0.05999999999999961,0.04999999999999982,0.04999999999999982,0.03340100000000005,0.020000000000000462,0.020000000000000018,0.019999999999999574,5000,0.03000000000000025
DGS1,-12,0.07000000000000028,0.0600000000000005,0.05999999999999961,0.04000300000000004,0.02999999999999936,0.020000000000000462,0.020000000000000236,5000,0.04999999999999982
DGS1,-11,0.08499999999999996,0.07499999999999996,0.06999999999999984,0.049145999999999995,0.03000000000000025,0.03000000000000025,0.020000000000000462,5000,0.04000000000000003
DGS1,-10,0.09999999999999964,0.08499999999999996,0.08000000000000007,0.05502300000000003,0.03000000000000025,0.03000000000000025,0.025000000000000355,5000,0.05999999999999961
DGS1,-9,0.10999999999999943,0.09000000000000075,0.08999999999999986,0.06243900000000003,0.040000000000000036,0.03500000000000014,0.030000000000000245,5000,0.04000000000000003
DGS1,-8,0.11000000000000032,0.09999999999999964,0.09000000000000075,0.06479800000000001,0.040000000000000036,0.040000000000000036,0.03000000000000025,5000,0.05000000000000026
DGS1,-7,0.1200000000000001,0.10999999999999988,0.10000000000000009,0.06994300000000005,0.04499999999999993,0.040000000000000036,0.03500000000000014,5000,0.04999999999999982
DGS1,-6,0.1299999999999999,0.11012499999999847,0.10999999999999943,0.07647900000000002,0.04999999999999982,0.04499999999999993,0.040000000000000036,5000,0.06999999999999984
DGS1,-5,0.13500000000000023,0.12499999999999956,0.11500000000000021,0.08163600000000001,0.050000000000000266,0.04999999999999982,0.040000000000000036,5000,0.07000000000000028
